f1,f2,f3,f4,a1,a2,a3,a4,Kaibel Column (Configuration 21),Agrawal Column (Configuration 130),Configuration 63 (ABC Absent),Configuration 105 (BCD Absent),Sargent Column (Configuration 152)
15,25,50,10,3.025,1.21,1.1,1,1413.3945990344657,821.5183799352797,840.3721510625152,821.5183799333512,821.518379936279
15,25,55,5,3.025,1.21,1.1,1,1478.5655899375035,852.390503399484,855.1387301394384,852.3905033975042,852.3904864467229
15,30,5,50,3.025,1.21,1.1,1,705.9655942463496,614.3829472723314,616.2678728264876,610.5262494664318,610.526249483426
15,30,10,45,3.025,1.21,1.1,1,814.14051800827,651.5578363664177,655.5122680285276,645.3635140411579,645.3635140586109
15,30,15,40,3.025,1.21,1.1,1,907.0643603126687,679.9803311760165,686.112939462845,671.983905404612,671.9839054225887
15,30,20,35,3.025,1.21,1.1,1,991.7874798886339,703.6643455910987,712.0538927343212,694.1746881441336,694.1746881626256
15,30,25,30,3.025,1.21,1.1,1,1071.2558731770953,724.2925260853391,735.0006170864405,713.5191051208237,713.5191051398537
15,30,30,25,3.025,1.21,1.1,1,1147.0265098653254,742.7569170633789,755.8338112072017,730.8543637294271,730.8543637360294
15,30,35,20,3.025,1.21,1.1,1,1220.0365764312828,759.5960981908098,775.0839336781168,759.5490872806613,759.5490700879177
15,30,40,15,3.025,1.21,1.1,1,1290.8996203574945,793.0505345955387,793.0985161737999,793.0505345847762,793.0505125999114
15,30,45,10,3.025,1.21,1.1,1,1360.0417568711234,825.757344490963,825.7573444938905,825.7573444890181,825.7573281513138
15,30,50,5,3.025,1.21,1.1,1,1427.7722243864375,857.8124665210257,857.8124665189954,857.8124665190358,857.8124508617123
15,35,5,45,3.025,1.21,1.1,1,698.1447635956472,588.232911815211,590.0077546662192,583.0937914621562,583.0937914794193
15,35,10,40,3.025,1.21,1.1,1,814.0131324707727,629.7882972395685,633.5442970968361,622.0112453776289,622.0112453954749
15,35,15,35,3.025,1.21,1.1,1,911.3696675828907,660.74860917171,666.6023141458854,650.9676319550911,650.9676319734681
15,35,20,30,3.025,1.21,1.1,1,999.2606854892906,686.2544760412429,694.2902216059564,684.8752847833473,684.8752666496368
15,35,25,25,3.025,1.21,1.1,1,1081.2195496398592,723.5097529015144,723.5097529043894,723.509752899512,723.5097342018223
15,35,30,20,3.025,1.21,1.1,1,1159.0548509324212,760.2370977760376,760.2370977789891,760.2370977740343,760.237080866063
15,35,35,15,3.025,1.21,1.1,1,1233.8348580130676,795.5518328665654,795.5518328645456,795.5518328645672,795.5518167585233
15,35,40,10,3.025,1.21,1.1,1,1306.2503121605475,829.7736376776536,829.7736376708435,829.7736376658667,829.7736219385806
15,35,45,5,3.025,1.21,1.1,1,1376.776798511737,863.1225681841605,863.1225681872331,863.122568182187,863.1225681851605
15,40,5,40,3.025,1.21,1.1,1,702.7584447164656,575.0932544281136,575.0932544200888,575.0932544200986,575.0932328173452
15,40,10,35,3.025,1.21,1.1,1,822.8033769362329,631.3741785079467,631.3741785069386,631.3741785069446,631.3741554563281
15,40,15,30,3.025,1.21,1.1,1,922.868982667166,678.3980162603077,678.3980162593039,678.398016259306,678.39799590264
15,40,20,25,3.025,1.21,1.1,1,1012.8491406077219,720.7510060379161,720.7510060359075,720.7510060359159,720.7509900699483
15,40,25,20,3.025,1.21,1.1,1,1096.5388915327667,760.191859614058,760.1918596120502,760.1918596120564,760.191839622941
15,40,30,15,3.025,1.21,1.1,1,1175.865400211971,797.6134560638961,797.6134560669683,797.6134560618954,797.6134462387126
15,40,35,10,3.025,1.21,1.1,1,1251.9620056877463,833.5407645325364,833.5407645305328,833.5407645305364,833.5407483972847
15,40,40,5,3.025,1.21,1.1,1,1325.5595919064162,868.3122597295487,868.3122597275423,868.3122597275695,868.3122425101086
15,45,5,35,3.025,1.21,1.1,1,719.4717415945383,612.370328065469,612.3703280631942,612.3703280580877,612.3703007513471
15,45,10,30,3.025,1.21,1.1,1,840.0000000034166,668.8888889035667,668.8888889009851,668.8888888958887,668.8888630150204
15,45,15,25,3.025,1.21,1.1,1,941.081500452437,716.3924479090589,716.3924479062423,716.3924479011374,716.392447912868
15,45,20,20,3.025,1.21,1.1,1,1032.1188920692168,759.2418327833162,759.2418327783935,759.2418327732723,759.2418172750026
15,45,25,15,3.025,1.21,1.1,1,1116.8232850075353,799.1577838487904,799.157783838524,799.1577838385252,799.1577838415259
15,45,30,10,3.025,1.21,1.1,1,1197.1050387636817,837.0258769525803,837.0258769421217,837.0258769421239,837.0258769451245
15,45,35,5,3.025,1.21,1.1,1,1274.0970382085432,873.3711607806564,873.3711607700137,873.3711607700167,873.371160773018
15,50,5,30,3.025,1.21,1.1,1,746.2922142104808,654.3209217031799,654.3209216959663,654.3209216959592,654.3209216989627
15,50,10,25,3.025,1.21,1.1,1,864.5451493778833,709.7966064576249,709.7966064501624,709.7966064501613,709.7965833933869
15,50,15,20,3.025,1.21,1.1,1,965.2620225942874,757.1395377234438,757.1395377157736,757.1395377157704,757.1395157482557
15,50,20,15,3.025,1.21,1.1,1,1056.4860914864635,800.0817822477185,800.081782245719,800.081782245717,800.0817603500411
15,50,25,10,3.025,1.21,1.1,1,1141.5896784120443,840.187727082951,840.1877270809529,840.1877270809501,840.1877270839518
15,50,30,5,3.025,1.21,1.1,1,1222.3607919455756,878.2866262985584,878.2866262883213,878.2866262883227,878.2866167357937
15,55,5,25,3.025,1.21,1.1,1,780.6855816385846,699.7757011554722,699.7757011482622,699.7757011482527,699.7757011599025
15,55,10,20,3.025,1.21,1.1,1,895.1541683588428,753.506512351211,753.5065123438162,753.5065123438112,753.5064895625467
15,55,15,15,3.025,1.21,1.1,1,994.5500067176257,800.2444596222521,800.2444596212523,800.2444596212517,800.244431156656
15,55,20,10,3.025,1.21,1.1,1,1085.301877683014,842.9736953388394,842.9736953311005,842.973695331097,842.9736743747001
15,55,25,5,3.025,1.21,1.1,1,1170.3164871824742,883.0431696471551,883.0431696392587,883.043169639259,883.0431529988368
15,60,5,20,3.025,1.21,1.1,1,820.4430033546529,747.7137358250351,747.7137358177832,747.7137358177716,747.7137358207826
15,60,10,15,3.025,1.21,1.1,1,930.583184519861,799.4451427086291,799.4451427012292,799.4451427012211,799.4451142371826
15,60,15,10,3.025,1.21,1.1,1,1028.0937096119915,845.315332473043,845.3153324654894,845.3153324654872,845.3153136913778
15,60,20,5,3.025,1.21,1.1,1,1117.92205809366,887.6216809155425,887.6216809145426,887.6216809145379,887.6216809175406
15,65,5,15,3.025,1.21,1.1,1,863.9384247102562,797.382806310614,797.3828063096186,797.3828063095862,797.3827558111627
15,65,10,10,3.025,1.21,1.1,1,969.7684522218535,847.1214080941929,847.1214080931985,847.1214080931837,847.1213864430696
15,65,15,5,3.025,1.21,1.1,1,1065.1254222845612,891.9983477303709,891.9983477227993,891.9983477227917,891.9983188905173
15,70,5,10,3.025,1.21,1.1,1,910.0561912242176,848.2665387892754,848.2665387818986,848.2665387818578,848.2664903562988
15,70,10,5,3.025,1.21,1.1,1,1011.8612122977011,896.1431316376772,896.1431316366801,896.1431316366659,896.1431015740815
15,75,5,5,3.025,1.21,1.1,1,958.0460412725173,900.0175604786948,900.0175604776954,900.0175604776312,900.0174799193378
20,5,5,70,3.025,1.21,1.1,1,813.3200525247994,762.1434172716951,764.887447971729,761.683129544461,761.6831295615331
20,5,10,65,3.025,1.21,1.1,1,875.2845489525853,773.4224777975961,778.9389194350877,772.5715653799757,772.5715653978307
20,5,15,60,3.025,1.21,1.1,1,936.224902979709,784.0370351196331,792.3476913452673,782.8490399118516,782.8490399306378
20,5,20,55,3.025,1.21,1.1,1,996.3668973844019,794.1240494508353,805.2460743327799,792.6413299123058,792.6413299321384
20,5,25,50,3.025,1.21,1.1,1,1055.8711978462945,803.7816046295017,817.7287413041929,802.0384330826158,802.0384331036101
20,5,30,45,3.025,1.21,1.1,1,1114.8560788558589,813.0824035808783,829.8658205233827,811.1070145625977,811.1070145692388
20,5,35,40,3.025,1.21,1.1,1,1173.4110137108005,822.0818526684076,841.7107302628444,819.8978546852555,819.8978546918954
20,5,40,35,3.025,1.21,1.1,1,1231.6052219380686,830.8231554321898,853.3051101593256,828.4505368090787,828.4505368157182
20,5,45,30,3.025,1.21,1.1,1,1289.4932696692892,839.3406562189363,864.6820551899924,836.7965215879283,836.7965215979286
20,5,50,25,3.025,1.21,1.1,1,1347.1188655025187,847.6621107928544,875.868309899709,844.9612328551865,844.9612328651947
20,5,55,20,3.025,1.21,1.1,1,1404.517507770079,855.8102730517104,886.8858005095224,852.9655140521038,852.9655140621293
20,5,60,15,3.025,1.21,1.1,1,1461.7183763544938,863.8040313278743,897.7527313028153,860.8266704854145,860.8266704954603
20,5,65,10,3.025,1.21,1.1,1,1518.7457134689794,871.659239579975,908.4843860836155,868.5592312031258,868.5592312130639
20,5,70,5,3.025,1.21,1.1,1,1575.619850213091,879.3893367987297,919.0937250594175,876.1755164028118,876.1755164124583
20,10,5,65,3.025,1.21,1.1,1,774.0846112479347,718.4427323578037,720.9758333309971,717.4708538983239,717.4708539151588
20,10,10,60,3.025,1.21,1.1,1,844.2463995760463,734.5192931031849,739.6473765341652,732.7512097827846,732.7512098001159
20,10,15,55,3.025,1.21,1.1,1,911.7408299987305,748.9688266781851,756.7375286820736,746.5282679974356,746.528268015328
20,10,20,50,3.025,1.21,1.1,1,977.2995855566503,762.2239297457588,772.6684782959027,759.2033682475968,759.2033682661103
20,10,25,45,3.025,1.21,1.1,1,1041.389543547329,774.5618457757922,787.7102904393702,771.0332390506236,771.0332390572704
20,10,30,40,3.025,1.21,1.1,1,1104.3279572423198,786.171827102623,802.0470113558868,782.1928379465447,782.1928379664755
20,10,35,35,3.025,1.21,1.1,1,1166.3406496115247,797.1892266395217,815.8100776049223,792.8071108005541,792.8071108071998
20,10,40,30,3.025,1.21,1.1,1,1227.5942132661655,807.7143934965543,829.0968088658495,802.9685713819114,802.968571388552
20,10,45,25,3.025,1.21,1.1,1,1288.2150903106794,817.8238883070541,841.9813702725672,812.7477223487731,812.7477223554113
20,10,50,20,3.025,1.21,1.1,1,1348.3015004419478,827.5775065245524,854.5216289572039,822.199573193787,822.1995732037947
20,10,55,15,3.025,1.21,1.1,1,1407.9312269428017,837.0228706451361,866.7636320387148,831.3678971108703,831.3678971208245
20,10,60,10,3.025,1.21,1.1,1,1467.1668828733887,846.1985415765715,878.7446372514195,840.2881119428772,840.2881119527252
20,10,65,5,3.025,1.21,1.1,1,1526.0595807396253,855.1361905668509,890.4952262640115,848.9892891525732,848.9892891621748
20,15,5,60,3.025,1.21,1.1,1,738.359448993899,676.7226740847103,679.0625422985071,675.1582192130976,675.1582192298997
20,15,10,55,3.025,1.21,1.1,1,817.975863406576,698.2897260406319,703.0669834637152,695.5081200738143,695.5081200910261
20,15,15,50,3.025,1.21,1.1,1,892.4479186638032,716.7941209638086,724.0765291552115,713.0110215336023,713.0110215512639
20,15,20,45,3.025,1.21,1.1,1,963.4879100717139,733.2356176735714,743.0741107711489,728.6013151684879,728.6013151867173
20,15,25,40,3.025,1.21,1.1,1,1032.0621497059353,748.1806242924338,760.6152796603543,742.8071176927657,742.80711771155
20,15,30,35,3.025,1.21,1.1,1,1098.775285900163,761.9849648847024,777.0482881876537,755.9594838236375,755.9594838302861
20,15,35,30,3.025,1.21,1.1,1,1164.0330618393762,774.888380535216,792.6073166217438,768.2810293720802,768.2810293787293
20,15,40,25,3.025,1.21,1.1,1,1228.1219091170385,787.060819817015,807.4580757515178,779.92928187812,779.9292818847667
20,15,45,20,3.025,1.21,1.1,1,1291.251981055838,798.6275074703408,821.7224696665153,791.0201254730382,791.0201254830293
20,15,50,15,3.025,1.21,1.1,1,1353.5822191688085,809.6835705181763,835.4929661648441,801.6414616505118,801.6414616604657
20,15,55,10,3.025,1.21,1.1,1,1415.2358215586125,820.3030787101882,848.8414678313486,811.8616422505962,811.8616422572331
20,15,60,5,3.025,1.21,1.1,1,1476.3102388753719,830.5448961922913,861.8250469795498,821.7349211910167,821.7349212006502
20,20,5,55,3.025,1.21,1.1,1,707.728544078126,637.8814531999855,640.0469352326265,635.6001729899511,635.6001730067891
20,20,10,50,3.025,1.21,1.1,1,797.7714450777148,665.4672359093507,669.9323995788272,661.5406761338288,661.5406761510449
20,20,15,45,3.025,1.21,1.1,1,879.2623442412089,688.0289593427026,694.880708398323,682.7878339004778,682.787833918162
20,20,20,40,3.025,1.21,1.1,1,955.5477734838594,707.5056356247107,716.8077496459803,701.1629224939095,701.1629225120472
20,20,25,35,3.025,1.21,1.1,1,1028.287398166309,724.8624929084585,736.6647164607433,717.5701625523614,717.5701625709896
20,20,30,30,3.025,1.21,1.1,1,1098.441467234624,740.6600772458196,755.0026677051118,732.5334001550142,732.5334001741604
20,20,35,25,3.025,1.21,1.1,1,1166.6213404580692,755.2566136376439,772.1729801420845,746.3866601225982,746.3866601325873
20,20,40,20,3.025,1.21,1.1,1,1233.242691029942,768.8965948586791,788.4149781839866,759.3574483880252,759.357448394654
20,20,45,15,3.025,1.21,1.1,1,1298.6020740679935,781.7551279959996,803.8997403170478,771.6083951037684,771.6083951137238
20,20,50,10,3.025,1.21,1.1,1,1362.9190007938412,793.9623415627972,818.7541767301755,783.2601432990887,783.2601433089111
20,20,55,5,3.025,1.21,1.1,1,1426.3607599017828,805.6178071700367,833.0752376907534,799.3825105384099,799.382510541331
20,25,5,50,3.025,1.21,1.1,1,684.411089974627,603.1760465331076,605.1881458752264,599.9936695267097,599.9936695436268
20,25,10,45,3.025,1.21,1.1,1,785.0027306301154,636.8238277497397,641.0170584910843,631.5841173219876,631.5841173393354
20,25,15,40,3.025,1.21,1.1,1,872.979352551458,663.1199462570917,669.5962028734402,656.2828101298738,656.2828101476703
20,25,20,35,3.025,1.21,1.1,1,953.9257185798635,685.2843743678969,694.1172863245615,677.1238400772086,677.1238400955439
20,25,25,30,3.025,1.21,1.1,1,1030.2963051210625,704.737468443326,715.9842594037018,695.4418268314384,695.4418268501561
20,25,30,25,3.025,1.21,1.1,1,1103.4208388473826,722.2514878936145,735.958505494937,711.9605545938227,711.9605546038048
20,25,35,20,3.025,1.21,1.1,1,1174.1114333820842,738.2997793729369,754.5055936100978,727.1226013205809,727.1226013305394
20,25,40,15,3.025,1.21,1.1,1,1242.9047087090278,753.1962505221056,771.9335871389794,742.5151802621604,742.5151802651457
20,25,45,10,3.025,1.21,1.1,1,1310.1756674149842,774.2725148180116,788.4581081745141,774.2725148160855,774.2724911415041
20,25,50,5,3.025,1.21,1.1,1,1376.1976048372328,805.4616301284784,805.4616301312716,805.4616301265206,805.4616058661534
20,30,5,45,3.025,1.21,1.1,1,671.077253086743,574.1164956606177,575.9989502268161,569.7767798361939,569.7767798532797
20,30,10,40,3.025,1.21,1.1,1,780.8249104654471,613.0084467780154,616.9705960345957,606.2559986904547,606.2559987080299
20,30,15,35,3.025,1.21,1.1,1,874.1063224743008,642.3503347255211,648.5045789475035,633.7636120767744,633.7636120949018
20,30,20,30,3.025,1.21,1.1,1,958.8143115447627,666.6788064018639,675.1059546751543,656.5822038178551,656.5822038365101
20,30,25,25,3.025,1.21,1.1,1,1038.1142227240432,687.8198256418323,698.5827624999476,676.4305273022749,676.4305273245353
20,30,30,20,3.025,1.21,1.1,1,1113.645253146363,711.407150044672,719.8721257929209,711.4071500426704,711.4071320733492
20,30,35,15,3.025,1.21,1.1,1,1186.3817348096832,745.6590237132442,745.6590237161184,745.6590237112442,745.6590035476578
20,30,40,10,3.025,1.21,1.1,1,1256.9559825312938,778.9251493395818,778.9251493322524,778.9251493273485,778.9251304950697
20,30,45,5,3.025,1.21,1.1,1,1325.8042914430796,811.4047642906837,811.4047642886663,811.4047642887122,811.4047467601182
20,35,5,40,3.025,1.21,1.1,1,670.0000000033792,551.9837700980231,553.7622060830664,546.1690107118036,546.1690107293188
20,35,10,35,3.025,1.21,1.1,1,785.819287452128,594.344057200564,598.11486462609,587.479920408943,587.4799204119531
20,35,15,30,3.025,1.21,1.1,1,882.7322287928973,632.7875534311952,632.7875534350086,632.7875534301943,632.7875534415942
20,35,20,25,3.025,1.21,1.1,1,970.1117260771456,673.7346890083867,673.7346890063745,673.7346890157634,673.7346751581927
20,35,25,20,3.025,1.21,1.1,1,1051.556727931322,711.9691341940675,711.96913418808,711.9691341831135,711.9691160098404
20,35,30,15,3.025,1.21,1.1,1,1128.8943889886768,748.3271362363496,748.327136225238,748.3271362358312,748.3271362372416
20,35,35,10,3.025,1.21,1.1,1,1203.1984727763054,783.2999473123401,783.2999473153749,783.2999473103372,783.2999323452066
20,35,40,5,3.025,1.21,1.1,1,1275.1607837300044,817.2039569318999,817.2039569298926,817.2039569299169,817.2039424747741
20,40,5,35,3.025,1.21,1.1,1,681.7844140298868,568.7648109909707,568.7648109834732,568.7648109909571,568.7647829920704
20,40,10,30,3.025,1.21,1.1,1,799.7706824214516,623.7403986228117,623.7403986150026,623.7403986150051,623.7403744339675
20,40,15,25,3.025,1.21,1.1,1,898.5030515095405,669.8950239213365,669.8950239164345,669.8950239114021,669.8950066496129
20,40,20,20,3.025,1.21,1.1,1,987.443903145074,711.5669069379184,711.5669069328206,711.5669069277635,711.5668884734248
20,40,25,15,3.025,1.21,1.1,1,1070.261285743039,750.4370595950907,750.4370595847305,750.4370595847337,750.4370595877341
20,40,30,10,3.025,1.21,1.1,1,1148.8264684833268,787.3627316441832,787.3627316472832,787.3627316421849,787.3627132075562
20,40,35,5,3.025,1.21,1.1,1,1224.2426903371104,822.8491456704436,822.8491456684417,822.849145668443,822.8491248691395
20,45,5,30,3.025,1.21,1.1,1,704.9476776936771,609.2016729511768,609.201672943983,609.2016729515395,609.2016484775762
20,45,10,25,3.025,1.21,1.1,1,821.7535250009319,663.6558766413494,663.6558766338793,663.6558766338779,663.6558556027882
20,45,15,20,3.025,1.21,1.1,1,920.7176585205052,709.9299639886624,709.9299639809724,709.9299639809714,709.929941674394
20,45,20,15,3.025,1.21,1.1,1,1010.239042002647,751.8776117753278,751.8776117706424,751.8776117654802,751.8775966944988
20,45,25,10,3.025,1.21,1.1,1,1093.7430037142683,791.0698529179388,791.0698529159373,791.0698529159396,791.0698376811134
20,45,30,5,3.025,1.21,1.1,1,1173.0201997027468,828.327676809396,828.3276768125987,828.327676807396,828.3276597702993
20,50,5,25,3.025,1.21,1.1,1,736.8888770531925,653.6483469386118,653.6483469314652,653.6483469314607,653.6483469429076
20,50,10,20,3.025,1.21,1.1,1,850.4570732689082,706.63470297405,706.6347029666958,706.6347029666932,706.6346748784243
20,50,15,15,3.025,1.21,1.1,1,948.4899993339067,752.4939943596613,752.493994352114,752.4939943521108,752.4939721204541
20,50,20,10,3.025,1.21,1.1,1,1037.8232988881543,794.3647219665743,794.3647219655735,794.3647219655753,794.3647038757058
20,50,25,5,3.025,1.21,1.1,1,1121.4566451859807,833.6236481105608,833.6236481085601,833.6236481085613,833.6236256661778
20,55,5,20,3.025,1.21,1.1,1,775.0806026773168,700.9528492064525,700.952849199282,700.952849199268,700.9528492022761
20,55,10,15,3.025,1.21,1.1,1,884.5247936778826,752.0612905611836,752.0612905538472,752.0612905538434,752.06126561089
